vCar,NGear,gLong,gLat,sRun,tRun,aSteerNeutral,xCar,yCar,gSum,rPedal
45.23705220463823,1,-10.5646286011,4.128320694,166.8626708984,13.5181684494,2.291371800151891,-13.0616865158,29.3968086243,11.3425922394,0
42.10062282902174,1,-10.4504976273,1.7096720934,167.8618469238,13.6070976257,1.0960260465549196,-12.0667514801,29.4772872925,10.5894231796,0
38.79540238967808,1,-10.0394439697,-1.4491882324,168.8610229492,13.7040719986,-1.0940636489178626,-11.0722370148,29.5732421875,10.1434993744,0
35.38991805326555,1,-9.3668003082,-4.2346429825,169.8601989746,13.8109264374,-3.8364536504208857,-10.0757074356,29.6575298309,10.2795495987,0
31.93600808163353,1,-8.509013176,-6.6088581085,170.859375,13.9299821854,-7.32322808169007,-9.0757198334,29.7002029419,10.7740573883,0
28.4903944974044,1,-7.5124783516,-8.7404766083,171.8585510254,14.0641851425,-12.054869805200719,-8.0751485825,29.662733078,11.5253314972,0
25.115383464493224,1,-5.2185029984,-10.5822439194,172.8577423096,14.2128744125,-18.402233758071652,-7.0892410278,29.4915885925,11.7990102768,0
23.267966920346463,1,-1.1763305664,-13.1108064651,173.856918335,14.365486145,-25.649602342277962,-6.1628623009,29.1195144653,13.1634721756,0
23.87156903750477,1,0.5493237376,-19.5987949371,174.8560943604,14.516169548,-29.471211005731266,-5.4013390541,28.4815292358,19.6064910889,100
23.87156903750477,1,0.8449618816,-15.3018865585,175.8552703857,14.664065361,-23.807696692483443,-4.9609379768,27.5990314484,15.3251981735,100
24.771324558460353,1,1.5529971123,-5.839015007,176.8544464111,14.8071680069,-8.494684073540165,-4.823890686,26.6169490814,6.0420107841,100
25.500840195047843,1,-2.9881589413,4.4453320503,177.8536224365,14.9604892731,7.7204087048921926,-4.7651772499,25.6189289093,5.3563113213,0
21.420550376199696,1,-3.0744585991,9.4648694992,178.8527984619,15.1255664825,22.24738266182807,-4.6122994423,24.6271686554,9.9516859055,0
22.159517680305854,1,0.6246427894,16.2429065704,179.8519744873,15.2878789902,33.260944881125845,-4.2232313156,23.7055778503,16.2549133301,100
22.162914856468113,1,0.6122843027,15.3692789078,180.8511505127,15.4476518631,31.81686530294882,-3.4610004425,23.0861244202,15.3814697266,100
22.8639209941032,1,4.5687026978,8.7937088013,181.8503417969,15.5919876099,17.466002649739032,-2.4932603836,22.8808193207,9.9097108841,100
26.97853276141379,1,11.27302742,4.0371451378,182.8495178223,15.7114009857,5.075242072450396,-1.4967757463,22.8299236298,11.9741258621,100
33.266667646465876,1,15.3953485489,1.7838312387,183.8486938477,15.810874939,1.544502567019806,-0.4974776804,22.8084793091,15.4983482361,100
39.05481342150926,1,16.191072464,1.3531711102,184.847869873,15.8973827362,0.8841855416315533,0.501991272,22.8024120331,16.2475204468,100
44.10583553449157,1,15.6949863434,0.7678723931,185.8470458984,15.975189209,0.4053900312456912,1.5014402866,22.806476593,15.7137594223,100
48.355312954589635,1,14.5082798004,-0.110462226,186.8462219238,16.0469245911,-0.04971350815375086,2.5008335114,22.8152046204,14.5087003708,100
51.930862080870334,1,13.3804454803,-0.8672389388,187.8453979492,16.1141662598,-0.3434069699543128,3.5002086163,22.8229503632,13.4085206985,100
55.05730763883388,1,12.5597085953,-1.1308662891,188.8445739746,16.1778793335,-0.4023199915990873,4.4995732307,22.8257312775,12.6105165482,100
57.856484476452415,1,11.91223526,-1.0504096746,189.84375,16.2387142181,-0.340842210328079,5.4989013672,22.8237724304,11.9584579468,100
60.401396686202645,1,11.3735427856,-0.881765306,190.8429412842,16.2971343994,-0.2639508215848643,6.4981765747,22.8179244995,11.4076719284,100
62.74146897198482,1,10.9128770828,-0.665192306,191.8421173096,16.3534908295,-0.18533857129270812,7.4973912239,22.8090648651,10.9331321716,100
64.91213907976872,1,3.8183221817,-0.4042910933,192.841293335,16.4091682434,-0.10561155139603359,8.4965457916,22.7980918884,3.8396658897,100
64.29829221968622,1,-7.853515625,-0.0922695696,193.8404693604,16.4662647247,-0.025364469167874708,9.4956483841,22.7859153748,7.8540577888,0
61.69923118857505,1,-12.4894533157,0.1835662425,194.8396453857,16.5258407593,0.054804163678974865,10.4947090149,22.7734508514,12.4908027649,0
59.05379415720467,1,-12.1790466309,0.4119462073,195.8388214111,16.5881767273,0.1342511275349674,11.4937381744,22.7616119385,12.1860113144,0
56.35559876016099,1,-11.8693447113,0.5938595533,196.8379974365,16.6536064148,0.21250786324482288,12.4927473068,22.7513046265,11.8841915131,0
53.59618209865432,1,-11.5615758896,0.7920350432,197.8371734619,16.7225399017,0.3133526693459538,13.4917392731,22.7434215546,11.5886735916,0
50.76510030275975,1,-11.2492322922,1.1622729301,198.8363494873,16.7954883575,0.5125318440505381,14.4907178879,22.7388362885,11.3091163635,0
47.85259958096033,1,-10.9316577911,1.7013013363,199.8355407715,16.8730983734,0.8442814949192105,15.4897327423,22.7394981384,11.063252449,0
44.84267080618335,1,-10.6241168976,2.1935398579,200.8347167969,16.9562187195,1.2394736795524863,16.488740921,22.7497005463,10.8482017517,0
41.70816060307151,1,-10.316078186,2.5133023262,201.8338928223,17.0459938049,1.6414220965622752,17.4875411987,22.7740154266,10.6178226471,0
38.4255136169891,1,-9.9227523804,2.970351696,202.8330688477,17.1439609528,2.2849038228421077,18.4857330322,22.8169975281,10.35779953,0
35.00855544355564,1,-9.2383613586,4.4539380074,203.832244873,17.2519798279,4.122549783531261,19.4826850891,22.8832397461,10.2559680939,0
31.591109752032192,1,-8.0452795029,7.1716771126,204.8314208984,17.3718185425,8.111159561339887,20.4771823883,22.9882545471,10.7777309418,0
28.440734617572303,1,-5.6140708923,10.2978181839,205.8305969238,17.502538681,14.169771286272091,21.4594745636,23.1796722412,11.7287187576,0
26.59331807306554,1,-0.8914954066,13.5221891403,206.8297729492,17.6352462769,20.76364018341551,22.3979263306,23.524225235,13.5515451431,0
27.61699240976607,1,1.0742874146,19.9495773315,207.8289489746,17.7654857635,23.269517057364915,23.2157440186,24.0915794373,19.9784812927,100
27.619733839972923,1,1.4139305353,14.7942457199,208.828125,17.892742157,17.685171468208615,23.8102874756,24.8841915131,14.86165905,100
28.912559267472584,1,4.5704684258,6.5444455147,209.8273162842,18.0115966797,6.94045617247201,24.2193927765,25.7903575897,7.9824151993,100
31.616254690436246,1,3.7327144146,-2.7706372738,210.8264923096,18.1245346069,-2.5220829966438343,24.5682678223,26.7250022888,4.6486115456,100
32.082404219916626,1,-2.8598530293,-8.3020133972,211.825668335,18.2419662476,-9.088435830588793,24.9512081146,27.6486740112,8.7807855606,0
29.179701921678458,1,-5.4486794472,-11.1261034012,212.8248443604,18.3692684174,-14.528218759312,25.4339179993,28.5257129669,12.3886356354,0
27.33228366105307,1,-1.8061083555,-13.6394367218,213.8240203857,18.5003967285,-19.901753975823954,26.0520439148,29.3131542206,13.7584981918,0
27.530045992123203,1,0.209464103,-18.0860099792,214.8231964111,18.6310558319,-22.329013672044166,26.8396320343,29.9264278412,18.087223053,100
27.530045992123203,1,0.7645602226,-15.4548025131,215.8223724365,18.7600517273,-19.33947060786996,27.7694149017,30.2814750671,15.4737033844,100
28.240141592566726,1,4.3345994949,-11.5117263794,216.8215484619,18.8807888031,-13.478513457056543,28.7561836243,30.4127044678,12.3007564545,100
31.343642909085673,1,9.7762870789,-9.0611448288,217.8207244873,18.9874420166,-8.224998322578186,29.7525806427,30.3941421509,13.3296718597,100
36.10942583969932,1,13.436132431,-6.422208786,218.8199157715,19.0807781219,-4.56396826037147,30.7447414398,30.2861003876,14.8920927048,100
40.968026002419194,1,14.7928562164,-4.6097636223,219.8190917969,19.1639785767,-2.627302914198162,31.732126236,30.1319408417,15.4944677353,100
45.498578103017515,1,14.719332695,-4.0400562286,220.8182678223,19.2397842407,-1.9288048694269737,32.7153167725,29.9523181915,15.2637090683,100
49.40445838583329,1,13.7827167511,-3.8799517155,221.8174438477,19.3101978302,-1.612272020757458,33.6942977905,29.7512435913,14.3184251785,100
52.763889444808434,1,12.8622121811,-3.499263525,222.816619873,19.376499176,-1.2967547455093895,34.6693763733,29.5321750641,13.3297166824,100
55.7407253659397,1,12.1572113037,-2.8854758739,223.8157958984,19.4395122528,-0.9699824821394217,35.6410713196,29.2986869812,12.4949493408,100
58.42721003319197,1,11.5792741776,-2.0534365177,224.8149719238,19.4998092651,-0.6341521169918465,36.6101036072,29.0544509888,11.7599401474,100
60.883524443980434,1,11.0899190903,-1.0155798197,225.8141479492,19.5578098297,-0.2909613641206822,37.5773162842,28.8031978607,11.1363239288,100
63.15193159501472,1,10.6667852402,0.2173959911,226.8133239746,19.6138305664,0.05823217016724258,38.543674469,28.5487270355,10.6690006256,100
65.26341977406418,1,10.2801847458,1.6301394701,227.8125152588,19.6681270599,0.41084262993967724,39.510181427,28.2948894501,10.4086284637,100
67.23579368452504,1,9.9012813568,3.0268003941,228.8116912842,19.7209014893,0.7217763975253036,40.477848053,28.0455913544,10.3535928726,100
69.08091855114515,1,9.5371961594,3.9631330967,229.8108673096,19.7723255157,0.8984929222999667,41.4476242065,27.8047332764,10.3278522491,100
70.81421641994686,1,9.2167634964,4.2976055145,230.810043335,19.8225402832,0.9300993025499776,42.4199142456,27.5743789673,10.1694717407,100
72.45396577950737,1,8.9489774704,4.3636441231,231.8092193604,19.8716564178,0.9044821418057163,43.3945732117,27.3543930054,9.9561834335,100
74.01476470166823,1,8.7146625519,4.3897666931,232.8083953857,19.9197711945,0.873930599774853,44.3714179993,27.1444778442,9.7578372955,100
75.50478426153259,1,8.4967937469,4.3897037506,233.8075714111,19.966966629,0.8414817595716155,45.350276947,26.9443149567,9.5637331009,100
76.93046518910784,1,6.0067825317,4.3643074036,234.8067474365,20.0135383606,0.8074205130004768,46.3309822083,26.7535610199,7.424864769,100
77.53778205545434,1,-3.0849225521,4.1539025307,235.8059234619,20.0604286194,0.7721046492861842,47.3133735657,26.5718479156,5.1741333008,0
75.88482164678267,1,-11.6778774261,3.7265131474,236.8050994873,20.1085758209,0.7354996878286267,48.2972984314,26.3987922668,12.2580471039,0
73.53383857288914,1,-13.4772510529,3.3202347755,237.8042907715,20.1583042145,0.697879966549691,49.2826156616,26.2339935303,13.8802108765,0
71.13663742665005,1,-13.2853078842,2.9485170841,238.8034667969,20.2097511292,0.6622162429692406,50.2691841125,26.0770378113,13.6085691452,0
68.69558026697578,1,-13.0085821152,2.9271252155,239.8026428223,20.2630691528,0.7049486786485128,51.2568778992,25.9275054932,13.3338384628,0
66.23149990172007,1,-12.5401439667,3.7832472324,240.8018188477,20.3183994293,0.9801235027977161,52.2456245422,25.7850799561,13.0984039307,0
63.79292153050277,1,-11.8565149307,5.385160923,241.800994873,20.3758525848,1.5035981646450547,53.235912323,25.6527481079,13.0221700668,0
61.42048766784986,1,-11.0431118011,7.0966334343,242.8001708984,20.4355258942,2.136935461167712,54.2284660339,25.5372829437,13.1267871857,0
59.139947500161995,1,-10.1503791809,8.6524934769,243.7993469238,20.4974784851,2.809226926322054,55.223651886,25.4459171295,13.3377599716,0
56.97994442144446,1,-9.1677751541,10.0931520462,244.7985229492,20.5617351532,3.5283939766455066,56.22133255,25.3863353729,13.6352415085,0
54.97879322084542,1,-8.0695352554,11.4590110779,245.7976989746,20.6282463074,4.300028405198805,57.2206420898,25.3668041229,14.0152177811,0
53.18584307144554,1,-6.7923679352,12.7760210037,246.7968902588,20.6968479156,5.1187371436028775,58.2196884155,25.3962001801,14.4693803787,0
51.68018517269186,1,-5.1622166634,14.0647506714,247.7960662842,20.7671794891,5.962276606611191,59.2152137756,25.4838562012,14.9821796417,0
50.609736581370726,1,-1.5845476389,15.3458757401,248.7952423096,20.8380641937,6.775298779005635,60.2022514343,25.6391525269,15.4274654388,0
50.87992107294314,1,0.5323794484,17.4549369812,249.794418335,20.9087581635,7.236743374104083,61.173915863,25.8707504272,17.463054657,100
50.8814419914464,1,0.5834013224,16.4444522858,250.7935943604,20.9792499542,6.821740652312566,62.1216773987,26.1850337982,16.4547977448,100
51.17601954510436,1,3.5867936611,13.7356071472,251.7927703857,21.0485229492,5.583885406643986,63.0407333374,26.5751018524,14.1961965561,100
52.675490772847375,1,8.4794969559,11.0420475006,252.7919464111,21.1151485443,4.123178163533915,63.9331703186,27.0228729248,13.9222373962,100
55.30099450136439,1,10.5431871414,8.1413469315,253.7911224365,21.1788539886,2.7565898551820247,64.8038711548,27.511888504,13.3206729889,100
57.62652021362382,1,3.689807415,4.6486124992,254.7902984619,21.2416133881,1.4823382390707822,65.6591033936,28.0278911591,5.9350047112,100
57.002823431661255,1,-7.2137241364,0.7425390482,255.7894897461,21.3062553406,0.25971199387281724,66.5057830811,28.5582637787,7.2518401146,0
54.287791500046794,1,-11.2987852097,-2.4958400726,256.7886657715,21.3741855621,-0.9623456938458835,67.3510971069,29.0912647247,11.5711612701,0
51.61468267681385,1,-10.4472579956,-5.2476401329,257.7878417969,21.4456520081,-2.2374081827471066,68.2023086548,29.6152133942,11.6911468506,0
49.05124821944142,1,-9.3876066208,-7.6639175415,258.7870178223,21.5208091736,-3.615012085994935,69.0666046143,30.1176242828,12.1186962128,0
46.66714825904138,1,-8.1505041122,-9.8485212326,259.7861938477,21.5996856689,-5.125186975339289,69.9507598877,30.584356308,12.7837429047,0
44.540440594287524,1,-6.8308048248,-11.7537488937,260.785369873,21.6821403503,-6.701741912956835,70.8605041504,30.9988536835,13.594502449,0
42.708379148096675,1,-5.5793018341,-13.2075433731,261.7845458984,21.7679100037,-8.172039598661549,71.7992553711,31.3419017792,14.337635994,0
41.16865335951731,1,-4.4870538712,-14.2092847824,262.7837219238,21.8566551208,-9.439869555371166,72.7658843994,31.594751358,14.9009208679,0
39.89471753486597,1,-0.8448659778,-14.8562574387,263.7828979492,21.9459915161,-10.486645565062394,73.7538375854,31.7409362793,14.8802614212,0
40.633684839332126,1,1.1488595009,-16.4115200043,264.7820739746,22.0345153809,-11.14984924922534,74.7515716553,31.7660083771,16.4516830444,100
40.633684839332126,1,0.7488738298,-15.8389959335,265.78125,22.1225242615,-10.770030966089069,75.7432632446,31.6609897614,15.8566894531,100
41.10822173678261,1,3.7881362438,-13.5141639709,266.7804260254,22.2080783844,-8.811526302230316,76.7123031616,31.4274215698,14.0350494385,100
42.980362649309875,1,8.558514595,-10.4527864456,267.7796020508,22.2887592316,-6.018346055907465,77.6528625488,31.0951461792,13.5095853806,100
46.18651052099158,1,12.2276115417,-6.9337439537,268.7787780762,22.363702774,-3.4202584201112067,78.5699310303,30.7003746033,14.0567169189,100
49.80631048139161,1,13.4329538345,-2.5789310932,269.7779846191,22.4335517883,-1.1009728151890523,79.4721832275,30.2704181671,13.6782722473,100
53.18819826372138,1,13.0352535248,2.3464696407,270.7771606445,22.499332428,0.8894085045708289,80.3698883057,29.828458786,13.2447633743,100
56.1770367386906,1,12.2934379578,5.4655938148,271.7763366699,22.5618648529,1.8726807771457776,81.2742462158,29.3983020782,13.4536743164,100
58.8706316144547,1,6.3038716316,5.1164565086,272.7755126953,22.6228923798,1.6067316735771475,82.1890029907,28.9924449921,8.1189241409,100
59.01171655422675,1,-5.6864929199,2.1980912685,273.7746887207,22.6852722168,0.7172787705067738,83.1105117798,28.6046886444,6.096540451,0
56.31346279222976,1,-11.7919559479,-0.7262068391,274.7738647461,22.7507324219,-0.2602552609950044,84.0342483521,28.225069046,11.8142967224,0
53.58723168177465,1,-11.4268608093,-2.7307212353,275.7730407715,22.8196582794,-1.0805952618080152,84.9558105469,27.8427276611,11.7486162186,0
50.787062641749884,1,-11.2178153992,-2.7007758617,276.7722167969,22.8925857544,-1.1898012352839122,85.8712692261,27.4483184814,11.5383520126,0
47.85957589369928,1,-10.8970317841,-0.1564522535,277.7713928223,22.9701519012,-0.07762329076029269,86.7789382935,27.0369167328,10.8981552124,0
44.887515588347526,1,-10.1804943085,3.3494873047,278.7705688477,23.0529575348,1.8884623553027509,87.6866760254,26.6221351624,10.7173471451,0
41.990677238298204,1,-9.0067949295,6.5394797325,279.769744873,23.1414031982,4.207078923137109,88.6041946411,26.2263088226,11.1304607391,0
39.349226180619056,1,-7.1684308052,9.6981077194,280.7689208984,23.235250473,7.08110043756956,89.5401077271,25.8731250763,12.059838295,0
37.308335403091675,1,-3.5500481129,12.9108190536,281.7680969238,23.3321437836,10.422778171633546,90.501411438,25.5937385559,13.3900003433,0
36.938851750678594,1,0.0346834436,15.6420698166,282.7672729492,23.4290046692,12.806491998263155,91.4895172119,25.4339427948,15.6421079636,100
37.33240230867815,1,0.5672492385,16.9142589569,283.7664489746,23.5253543854,13.020416081397249,92.4891891479,25.432050705,16.9237689972,100
37.33444507736393,1,1.4814639091,14.9598588943,284.765625,23.6204128265,11.557765222206646,93.4760437012,25.5844936371,15.0330343246,100
38.346370918863265,1,5.2689800262,13.3869771957,285.7648010254,23.7112789154,9.399418614713792,94.432800293,25.8684158325,14.3865661621,100
40.82621321918942,1,9.0439357758,11.5719070435,286.7639770508,23.7960548401,7.096163566758485,95.3531799316,26.2538013458,14.6867895126,100
44.03288980732815,1,11.6617012024,9.3901138306,287.7631530762,23.8745193481,4.954696490715836,96.2397079468,26.7119884491,14.9722909927,100
47.65316355290915,1,13.2144994736,6.76816082,288.7623596191,23.9472808838,3.0641603204031873,97.0995407104,27.2189559937,14.8469190598,100
51.218852457358025,1,13.2833938599,3.4858036041,289.7615356445,24.0153980255,1.3878911312762836,97.9417419434,27.7552547455,13.7331485748,100
54.39547459590032,1,12.5946769714,-0.3954054415,290.7607116699,24.0798435211,-0.14135136377167734,98.7758407593,28.3046665192,12.6008825302,100
57.234088886808884,1,11.9408130646,-4.2562222481,291.7598876953,24.1413078308,-1.3866110060520906,99.6112289429,28.8526649475,12.6766891479,100
59.81111548106761,1,11.3976669312,-6.857134819,292.7590637207,24.2002811432,-2.059360946304518,100.4565582275,29.3855724335,13.3013944626,100
62.17804245116603,1,10.9337177277,-8.0010204315,293.7582397461,24.2571277618,-2.235528388435374,101.3150405884,29.8970470428,13.5485248566,100
64.37162590125926,1,10.5285320282,-8.627117157,294.7574157715,24.3121318817,-2.2590184720131017,102.1863021851,30.3864383698,13.6116542816,100
66.41880978011217,1,10.14909935,-9.2367868423,295.7565917969,24.3655204773,-2.2802928074759214,103.0698699951,30.8532238007,13.7230625153,100
68.3330248623001,1,9.7716464996,-9.8402709961,296.7557678223,24.4174785614,-2.3026936925555277,103.9652786255,31.296875,13.8678045273,100
70.12562138974289,1,9.4196605682,-10.4398231506,297.7549438477,24.4681625366,-2.3261833521444872,104.8720169067,31.7168598175,14.061290741,100
71.81445213083829,1,9.1189489365,-11.038228035,298.754119873,24.517698288,-2.35071141752303,105.7895812988,32.1126441956,14.3177404404,100
73.41620942515245,1,8.8637523651,-11.6382484436,299.7532958984,24.5661888123,-2.376211070353088,106.7174072266,32.4836883545,14.6292495728,100
74.94286835998531,1,8.6360235214,-12.2406826019,300.7524719238,24.6137237549,-2.402598870790956,107.6549453735,32.8294525146,14.9804944992,100
76.40198203025437,1,8.4222488403,-12.8460330963,301.7516479492,24.6603775024,-2.429773204771668,108.601600647,33.1494026184,15.3608217239,100
77.79898866396907,1,8.2160243988,-13.453868866,302.7508239746,24.7062168121,-2.4576126281609674,109.5567474365,33.4429931641,15.7641887665,100
79.13804933004053,1,8.0174627304,-14.0637903214,303.75,24.7513046265,-2.4859758438369983,110.5197372437,33.7096977234,16.1885738373,100
80.42366155203075,1,7.8299632072,-14.6754808426,304.7491760254,24.7956886292,-2.514700630259224,111.4898910522,33.9489936829,16.6336421967,100
81.66028165657467,1,7.6520199776,-15.2882947922,305.7483520508,24.8394184113,-2.543599160403245,112.4664993286,34.1603660583,17.0963554382,100
82.85119180604654,1,7.4803619385,-15.9008674622,306.7475585938,24.8825359344,-2.5724658856600584,113.4488143921,34.3433189392,17.572517395,100
83.99918664581068,1,7.3156919479,-16.5118808746,307.7467346191,24.9250774384,-2.6010730667652555,114.4360656738,34.4973678589,18.0599441528,100
85.10730114623907,1,7.1594548225,-17.1197605133,308.7459106445,24.9670772552,-2.62916798349456,115.4274291992,34.6220664978,18.5565071106,100
86.17832995269603,1,6.5949511528,-17.7226295471,309.7450866699,25.0085983276,-2.6565128583629924,116.4220733643,34.7169761658,18.9099178314,100
87.0910664966268,1,5.2118029594,-18.2716693878,310.7442626953,25.049747467,-2.6828741881507256,117.4191207886,34.7817077637,19.0004425049,100
87.7306144773884,1,3.1164004803,-18.6941814423,311.7434387207,25.0906829834,-2.7059286347280818,118.4176635742,34.8158988953,18.9521598816,100
88.01292168566265,1,1.6954294443,-18.7512950897,312.7426147461,25.1315021515,-2.6972649685557983,119.4167633057,34.8192367554,18.8277854919,100
88.2297023655581,1,2.2870016098,-18.2614002228,313.7417907715,25.1721668243,-2.614156506450866,120.4154663086,34.7915458679,18.404050827,100
88.68334122356701,1,4.3981132507,-17.4934082031,314.7409667969,25.2125396729,-2.466193908731889,121.4128570557,34.7338905334,18.037815094,100
89.51140071135943,1,6.1674118042,-16.6525478363,315.7401428223,25.2525100708,-2.298469647154595,122.4082183838,34.6482048035,17.7579364777,100
90.46651698226641,1,6.6028952599,-15.7593307495,316.7393188477,25.2920665741,-2.131068751497717,123.400970459,34.5364685059,17.0866832733,100
91.40187161114271,1,6.5348296165,-14.8275651932,317.738494873,25.3312244415,-1.9656114776509492,124.3907165527,34.4006538391,16.2037239075,100
92.31834350380518,1,6.4629349709,-13.8661956787,318.7376708984,25.3700008392,-1.803039527587213,125.3771743774,34.2427062988,15.2983951569,100
93.21515675107459,1,6.3796906471,-12.8811798096,319.7368469238,25.4084091187,-1.6439585520734297,126.3601837158,34.0645256042,14.3744649887,100
94.09105479303615,1,6.2893357277,-11.8773336411,320.7360229492,25.4464645386,-1.4886863650689799,127.3396987915,33.8679695129,13.4397468567,100
94.94648394869283,1,6.1999187469,-10.8579893112,321.7351989746,25.4841842651,-1.337301415955173,128.3157501221,33.6548271179,12.5033960342,100
95.78239178840657,1,6.1133804321,-9.8248071671,322.734375,25.5215778351,-1.189686082226247,129.2884521484,33.4268379211,11.5715284348,100
96.59965035099971,1,3.8273963928,-8.7779626846,323.7335510254,25.5587730408,-1.045699931926615,130.2580108643,33.1856842041,9.5760946274,100
96.81174811216151,1,-5.0929851532,-7.5346794128,324.7327270508,25.5962352753,-0.904862608699995,131.2246398926,32.9329986572,9.0944976807,0
95.22441722850621,1,-13.5656270981,-6.1141753197,325.7319335938,25.6344337463,-0.7664471723438153,132.1886444092,32.6703605652,14.8798313141,0
93.11204327772536,1,-15.3495874405,-4.8044929504,326.7311096191,25.6735191345,-0.6299131804178183,133.1503448486,32.3993148804,16.0839366913,0
90.95395250523798,1,-15.2871932983,-3.6003961563,327.7302856445,25.7135486603,-0.4947132175853804,134.1101074219,32.1213722229,15.7054491043,0
88.75819239068608,1,-15.1560497284,-2.4958782196,328.7294616699,25.7545909882,-0.3601240965174874,135.0683135986,31.83801651,15.3601837158,0
86.53080540899566,1,-14.9755268097,-1.4845229387,329.7286376953,25.7967090607,-0.22536606749158977,136.0253753662,31.5507202148,15.0489273071,0
84.27529345016524,1,-14.7560348511,-0.5598737001,330.7278137207,25.8399753571,-0.08960413046495372,136.9817352295,31.2609577179,14.7666521072,0
81.99547425966058,1,-14.5090532303,0.2842198312,331.7269897461,25.884469986,0.04805148937036923,137.9378356934,30.9702033997,14.5118370056,0
