0,207.8289912,433.3902722,655.5983347,877.4033147,1093.984972
0.105504587,6.060980682,26.64527985,48.20714319,62.04594194,62.15725054
0.211009174,26.22622774,61.00462435,95.27954697,119.3705974,125.5379137
0.316513761,46.35189667,95.28451635,142.2271939,176.5610901,188.7927292
0.422018349,66.40712191,129.4378837,188.9897614,233.5503141,251.8574642
0.527522936,86.36125849,163.4180133,235.5074461,290.2717021,314.6683379
0.633027523,106.1839829,197.1786985,281.7211488,346.659425,377.1621982
0.73853211,125.8453931,230.6743859,327.5726574,402.6485887,439.2766948
0.844036697,145.3161065,263.8603193,373.004827,458.1754285,500.9504517
0.949541284,164.567357,296.6926807,417.9617564,513.1774996,562.1232354
1.055045872,183.5710892,329.1287293,462.3889614,567.5938633,622.7361206
1.160550459,202.3000503,361.1269362,506.2335422,621.365269,682.7316508
1.266055046,220.72788,392.647115,549.4443469,674.4343298,742.0539959
1.371559633,238.8291961,423.6505485,591.9721289,726.745693,800.6491032
1.47706422,256.5796778,454.1001101,633.7696978,778.2462037,858.4648444
1.582568807,273.9561447,483.9603801,674.792064,828.8850614,915.4511552
1.688073394,290.9366321,513.197756,714.9965759,878.6139682,971.5601697
1.793577982,307.5004622,541.7805569,754.3430494,927.38727,1026.746347
1.899082569,323.6283105,569.6791217,792.7938888,975.1620878,1080.966592
2.004587156,339.3022675,596.8658994,830.3142,1021.898441,1134.180364
2.110091743,354.5058956,623.3155331,866.8718931,1067.559359,1186.349785
2.21559633,369.2242805,649.0049362,902.4377772,1112.110985,1237.439731
2.321100917,383.4440772,673.9133602,936.9856436,1155.522669,1287.417922
2.426605505,397.1535506,698.022455,970.4923399,1197.767048,1336.254993
2.532110092,410.3426094,721.31632,1002.937833,1238.820112,1383.924569
2.637614679,423.0028352,743.7815467,1034.305261,1278.661272,1430.403316
2.743119266,435.1275037,765.4072529,1064.580973,1317.273395,1475.670992
2.848623853,446.7116017,786.1851062,1093.754561,1354.642846,1519.710483
2.95412844,457.751835,806.1093395,1121.818874,1390.759504,1562.507826
3.059633028,468.246632,825.1767564,1148.770026,1425.616773,1604.052232
3.165137615,478.1961391,843.3867265,1174.607388,1459.211578,1644.336081
3.270642202,487.6022098,860.7411713,1199.333569,1491.544347,1683.354923
3.376146789,496.468387,877.2445401,1222.954384,1522.618976,1721.107452
3.481651376,504.7998782,892.9037756,1245.478813,1552.442791,1757.595486
3.587155963,512.6035236,907.7282697,1266.918939,1581.026486,1792.823915
3.69266055,519.887758,921.7298094,1287.289885,1608.384056,1826.800659
3.798165138,526.6625649,934.9225123,1306.609729,1634.532706,1859.536596
3.903669725,532.9394242,947.3227527,1324.89941,1659.492761,1891.045491
4.009174312,538.7312535,958.9490773,1342.182625,1683.28755,1921.343907
4.114678899,544.0523418,969.8221116,1358.485707,1705.943285,1950.45111
4.220183486,548.9182776,979.9644569,1373.837496,1727.488922,1978.388958
4.325688073,553.3458701,989.4005775,1388.269199,1747.956015,2005.18178
4.431192661,557.3530641,998.1566794,1401.814236,1767.378555,2030.856252
4.536697248,560.9588495,1006.26058,1414.508076,1785.792795,2055.441249
4.642201835,564.1831641,1013.741569,1426.388061,1803.237068,2078.967701
4.747706422,567.0467921,1020.630262,1437.493224,1819.75159,2101.468428
4.853211009,569.571256,1026.958446,1447.864093,1835.378257,2122.977976
4.958715596,571.7787049,1032.758919,1457.542488,1850.160432,2143.532437
5.064220183,573.6917977,1038.06532,1466.571312,1864.142715,2163.169262
5.169724771,575.3335819,1042.911954,1474.994326,1877.370717,2181.927072
5.275229358,576.7273692,1047.333615,1482.855929,1889.890818,2199.845456
5.380733945,577.8966076,1051.3654,1490.200922,1901.74992,2216.964761
5.486238532,578.8647509,1055.042519,1497.074271,1912.995196,2233.325888
5.591743119,579.6551257,1058.400103,1503.520862,1923.67383,2248.970069
5.697247706,580.2907971,1061.473011,1509.58526,1933.832761,2263.93865
5.802752294,580.794433,1064.29563,1515.311459,1943.518416,2278.272867
5.908256881,581.1881678,1066.901682,1520.742629,1952.776447,2292.013621
6.013761468,581.4934672,1069.324018,1525.920871,1961.651461,2305.201251
6.119266055,581.7309931,1071.594433,1530.886965,1970.186763,2317.875306
6.224770642,581.9204702,1073.743461,1535.680126,1978.424088,2330.074325
6.330275229,582.080556,1075.800189,1540.337758,1986.403344,2341.835608
6.435779817,582.2287128,1077.79207,1544.895221,1994.162362,2353.195003
6.541284404,582.3810852,1079.744742,1549.385596,2001.736647,2364.186686
6.646788991,582.5523818,1081.681852,1553.839465,2009.159142,2374.842956
6.752293578,582.7557634,1083.624891,1558.284697,2016.460003,2385.194035
6.857798165,583.0027381,1085.593039,1562.746248,2023.666382,2395.267876
6.963302752,583.3030648,1087.60302,1567.245973,2030.802227,2405.089982
7.068807339,583.6646658,1089.668968,1571.802454,2037.888104,2414.68324
7.174311927,584.0935495,1091.802313,1576.430845,2044.941021,2424.067767
7.279816514,584.5937449,1094.011674,1581.142736,2051.974293,2433.260774
7.385321101,585.1672493,1096.302783,1585.946041,2058.997415,2442.276441
7.490825688,585.8139889,1098.678412,1590.844906,2066.015967,2451.125823
7.596330275,586.5317963,1101.138339,1595.839648,2073.031541,2459.816771
7.701834862,587.3164036,1103.679321,1600.926713,2080.041708,2468.353874
7.80733945,588.1614543,1106.295108,1606.098678,2087.040007,2476.738434
7.912844037,589.0585348,1108.976472,1611.344278,2094.015975,2484.968468
8.018348624,589.9972268,1111.711272,1616.64847,2100.955219,2493.038735
8.123853211,590.9651832,1114.484551,1621.992534,2107.839519,2500.9408
8.229357798,591.9482279,1117.278667,1627.354226,2114.646985,2508.663137
8.334862385,592.9304817,1120.073458,1632.707962,2121.352257,2516.191263
8.440366972,593.8945167,1122.846448,1638.025057,2127.926758,2523.507918
8.54587156,594.8215399,1125.573099,1643.274015,2134.338997,2530.593286
8.651376147,595.6916082,1128.2271,1648.420874,2140.554934,2537.425264
8.756880734,596.4838777,1130.780707,1653.429599,2146.538404,2543.979777
8.862385321,597.1768876,1133.205137,1658.262551,2152.251607,2550.231148
8.967889908,597.748882,1135.471004,1662.881007,2157.655662,2556.152525
9.073394495,598.1781711,1137.548823,1667.245755,2162.711238,2561.716363
9.178899083,598.4435346,1139.409566,1671.317758,2167.379262,2566.894965
9.28440367,598.5246683,1141.025278,1675.058895,2171.621701,2571.661099
9.389908257,598.4026778,1142.369767,1678.432778,2175.402438,2575.98867
9.495412844,598.0606197,1143.419355,1681.405661,2178.688223,2579.853475
9.600917431,597.4840948,1144.153699,1683.947424,2181.449737,2583.234026
9.706422018,596.6618943,1144.5567,1686.032657,2183.662731,2586.112459
9.811926606,595.5867016,1144.617475,1687.641841,2185.309287,2588.475521
9.917431193,594.255853,1144.331423,1688.762628,2186.379177,2590.315647
10.02293578,592.6721598,1143.701373,1689.391219,2186.871331,2591.632128
10.12844037,590.8447941,1142.738825,1689.533869,2186.795431,2592.432374
10.23394495,588.7902408,1141.46528,1689.208485,2186.173623,2592.733275
10.33944954,586.53332,1139.913673,1688.446365,2185.042352,2592.562672
10.44495413,584.1082817,1138.12991,1687.294047,2183.454343,2591.960928
10.55045872,581.5599754,1136.174506,1685.815294,2181.480701,2590.982622
10.6559633,578.9450988,1134.124337,1684.093214,2179.213177,2589.698346
10.76146789,576.3335284,1132.074512,1682.232521,2176.766568,2588.196644
10.86697248,573.8097341,1130.140356,1680.361939,2174.281277,2586.586062
10.97247706,571.4742829,1128.459523,1678.636763,2171.92604,2584.997336
11.07798165,569.4454338,1127.194243,1677.241574,2169.900818,2583.585722
11.18348624,567.8608274,1126.533692,1676.39312,2168.439858,2582.53346
11.28899083,566.8792743,1126.696514,1676.343365,2167.814944,2582.052394
11.39449541,566.6826452,1127.933475,1677.382715,2168.338832,2582.38674
11.5,567.4778674,1130.530279,1679.843426,2170.368876,2583.816017
